Date,High,Low,Close,Open,Volume,Adj Close
2021-08-23,33745.79037716988,33464.42659540188,33610.211485959386,33663.895747196664,430090000.0,33610.211485959386
2021-08-20,,,,,503430000.0,
2021-08-19,33394.57240313099,32974.82215199172,33244.65659489751,33394.57240313099,829830000.0,33244.65659489751
2021-08-18,33878.76549680303,33615.81579788301,33858.86989024419,33676.40377150367,1060000000.0,33858.86989024419
2021-08-17,33815.05565509306,33611.762880861555,33686.30707766806,33815.05565509306,754240000.0,33686.30707766806
2021-08-16,34347.00118842208,34091.71788666327,34159.78243917873,34212.62729597767,342850000.0,34159.78243917873
2021-08-13,,,,,362940000.0,
2021-08-12,34202.90744427621,34047.096824262975,34172.09975539893,34096.436071516335,568490000.0,34172.09975539893
2021-08-11,34107.76193545881,33776.393809634756,34083.33878597034,33830.24215749731,838950000.0,34083.33878597034
2021-08-10,33795.88569703301,33621.981825320654,33696.507031770394,33635.41676107516,986320000.0,33696.507031770394
2021-08-09,33673.85916540621,33496.291371903186,33653.57509406535,33496.291371903186,590280000.0,33653.57509406535
2021-08-06,,,,,545570000.0,
2021-08-05,33388.15196922485,33166.14936852376,33381.16889440405,33166.14936852376,390180000.0,33381.16889440405
2021-08-04,33233.0536635759,32990.469803588596,33164.893908254235,33153.0801819932,457370000.0,33164.893908254235
2021-08-03,33240.57086174523,33005.3661059835,33088.67768151295,33176.32160140317,455540000.0,33088.67768151295
2021-08-02,33489.55603114449,33112.35773874504,33112.35773874504,33303.183382027244,513530000.0,33112.35773874504
2021-07-30,,,,,846860000.0,
2021-07-29,33338.73347801341,33069.452249182184,33305.89691442349,33121.971722131515,718760000.0,33305.89691442349
2021-07-28,32902.67463272503,32607.745877176174,32864.47142604772,32655.745689100662,456580000.0,32864.47142604772
2021-07-27,32788.449482421245,32471.932568820004,32573.623277941228,32745.63794216686,394250000.0,32573.623277941228
2021-07-26,32787.74406691598,32387.118248635477,32787.74406691598,32416.330670882697,445030000.0,32787.74406691598
2021-07-23,,,,,396580000.0,
2021-07-22,32291.50437167385,31980.433291919817,32075.27447643704,32035.35311885289,453680000.0,32075.27447643704
2021-07-21,31952.816438223672,31382.80300958814,31935.37498959425,31391.87161945699,567850000.0,31935.37498959425
2021-07-20,31342.17644306636,30839.737113698004,31196.489424069223,31187.34495049956,539120000.0,31196.489424069223
2021-07-19,31755.31412304511,30881.909212985982,31037.057230591952,31747.553773703814,849600000.0,31037.057230591952
2021-07-16,,,,,566480000.0,
2021-07-15,32537.767904172408,32193.264535834493,32241.822903359596,32528.389323823365,410560000.0,32241.822903359596
2021-07-14,32870.98092855074,32601.27546178911,32721.277354489608,32630.349976172813,359960000.0,32721.277354489608
2021-07-13,32710.83249547875,32429.18912158476,32521.131234778346,32705.321620866223,500780000.0,32521.131234778346
2021-07-12,32927.44340635303,32517.09695249408,32908.37601243239,32716.717260721092,389800000.0,32908.37601243239
2021-07-09,,,,,540870000.0,
2021-07-08,32719.55526916134,31855.764668662327,32071.623458754937,32715.574339721134,837080000.0,32071.623458754937
2021-07-07,32912.0384918534,32592.861946992878,32743.31033536066,32764.82149475416,641340000.0,32743.31033536066
2021-07-06,33017.81855990897,32664.489967063448,32742.981155420886,33015.60737397603,638050000.0,32742.981155420886
2021-07-05,33199.78731172721,32770.73284575238,33116.206813654695,32902.45665981898,476620000.0,33116.206813654695
2021-07-02,,,,,612510000.0,
2021-07-01,32986.210716871974,32533.862204241388,32849.043152966,32800.947435766044,412140000.0,32849.043152966
2021-06-30,33025.19557695939,32457.683128377408,32643.668425645854,32961.85671058122,538370000.0,32643.668425645854
2021-06-29,33221.17325484419,32956.76002209103,33092.41819759159,32956.76002209103,420260000.0,33092.41819759159
2021-06-28,33447.28658534706,33013.420422316296,33013.420422316296,33372.707078287356,400070000.0,33013.420422316296
2021-06-25,,,,,383770000.0,
2021-06-24,33283.50142580971,32893.451305922026,33274.04067628163,32938.309336471284,585590000.0,33274.04067628163
2021-06-23,33272.91171344363,32859.16469650176,32859.16469650176,33210.35801412402,410040000.0,32859.16469650176
2021-06-22,33321.56301057416,33031.76295699366,33172.85516530248,33321.56301057416,507950000.0,33172.85516530248
2021-06-21,33209.565719211394,32612.222221713517,33209.565719211394,32612.222221713517,577330000.0,33209.565719211394
2021-06-18,,,,,934450000.0,
2021-06-17,33689.50151801081,33554.43914804816,33595.08771524517,33565.506709280875,522560000.0,33595.08771524517
2021-06-16,33967.13293627599,33812.7977278106,33903.97617639955,33947.10030778717,473400000.0,33903.97617639955
2021-06-15,34374.30347141044,34117.6578192188,34230.500412123554,34363.80140956675,501430000.0,34230.500412123554
2021-06-14,34382.32283907497,34177.88125312165,34257.063728036985,34286.302572111665,503830000.0,34257.063728036985
2021-06-11,,,,,464720000.0,
2021-06-10,34366.40739151021,34049.15399629887,34199.448577531824,34366.40739151021,529440000.00000006,34199.448577531824
2021-06-09,34547.494377682,34317.181403098766,34371.78114667657,34509.4621600448,462740000.0,34371.78114667657
2021-06-08,34580.04855091495,34296.34800428921,34434.61945838352,34476.068027904694,701450000.0,34434.61945838352
2021-06-07,34514.49783457586,34106.91339834632,34508.87656894126,34159.187510657575,721230000.0,34508.87656894126
2021-06-04,,,,,614280000.0,
2021-06-03,33884.4303711407,33544.14806346775,33857.00977585649,33748.953217625894,603780000.0,33857.00977585649
2021-06-02,34018.98553540618,33829.92801919668,33983.65019234817,33872.076465719234,482100000.0,33983.65019234817
2021-06-01,34222.85149724698,33866.15372244429,33940.16896888219,33866.15372244429,656050000.0,33940.16896888219
2021-05-31,33907.200902868135,33712.61272561732,33776.627306088405,33739.72075357909,448600000.0,33776.627306088405
2021-05-28,,,,,547630000.0,
2021-05-27,33498.78716256654,33020.30203885636,33448.18542811373,33021.36284630152,777090000.0,33448.18542811373
2021-05-26,33350.84249661178,32973.40854322356,33091.87179077233,33306.81503810018,594130000.0,33091.87179077233
2021-05-25,33525.71767693257,33345.460029009904,33371.18312364415,33448.63413667861,533680000.0,33371.18312364415
2021-05-24,33359.720937671795,33156.347255813635,33281.64498725514,33208.58925204831,456440000.0,33281.64498725514
2021-05-21,,,,,616720000.0,
2021-05-20,33068.52419071592,32695.221981262614,33068.52419071592,32957.62770006745,525770000.0,33068.52419071592
2021-05-19,33007.303578607716,32371.844055930997,32658.259149106874,32836.18976311308,750930000.0,32658.259149106874
2021-05-18,33575.567291001265,33217.5875356675,33292.88735785824,33501.575436501174,683500000.0,33292.88735785824
2021-05-17,33158.769562359674,32898.138371181194,33079.20283134316,33052.202417349625,599490000.0,33079.20283134316
2021-05-14,,,,,559330000.0,
2021-05-13,32483.11558660148,31633.091441313,32388.16389681918,32068.067281964162,606510000.0,32388.16389681918
2021-05-12,32425.54586429426,32113.485589765747,32331.538854050596,32311.379827955683,654940000.0,32331.538854050596
2021-05-11,32733.641122708614,32256.848060265245,32430.61156351129,32733.641122708614,770210000.0,32430.61156351129
2021-05-10,32971.61385824246,32774.48155020992,32963.44301120755,32861.11923882976,655680000.0,32963.44301120755
2021-05-07,,,,,594470000.0,
2021-05-06,32569.816974145637,32185.69918019658,32339.621460705137,32418.63425437689,957650000.0,32339.621460705137
2021-05-05,32157.112185591905,31726.013938190907,32147.13355982688,31783.12385893515,573860000.0,32147.13355982688
2021-05-04,32250.58597501817,31542.984052114694,31577.31102974761,32180.38207921519,611660000.0,31577.31102974761
2021-05-03,32297.99733114977,31905.415019024455,32243.202976669287,31970.25641230799,468100000.0,32243.202976669287
2021-04-30,,,,,636820000.0,
2021-04-29,32574.08514294851,32079.49381473494,32237.715986645555,32572.16906238118,622390000.0,32237.715986645555
2021-04-28,32601.856758384038,32361.856758661805,32483.2766614339,32567.779088520565,524710000.00000006,32483.2766614339
2021-04-27,32473.42330289021,32247.64894341591,32374.35534200703,32447.75558493134,439040000.0,32374.35534200703
2021-04-26,32459.30818784457,32183.531946703355,32421.601290070026,32297.691663804173,475880000.0,32421.601290070026
2021-04-23,,,,,389570000.0,
2021-04-22,32089.569185243752,31784.694807162356,32071.691231565517,31864.22046267056,448800000.0,32071.691231565517
2021-04-21,31934.41805067873,31493.186352000183,31804.277932426594,31845.82020863491,519390000.0,31804.277932426594
2021-04-20,32514.65047500691,31654.671383894405,31698.20457663625,32474.594643432123,636150000.0,31698.20457663625
2021-04-19,32644.012841990618,32461.093067259124,32500.96297733164,32558.985139512704,519940000.00000006,32500.96297733164
2021-04-16,,,,,523660000.0,
2021-04-15,32207.888288925747,32006.176335990647,32073.732900202933,32160.91115655484,437180000.0,32073.732900202933
2021-04-14,32234.24498777508,31995.709683459536,32160.110981584858,32234.24498777508,452240000.0,32160.110981584858
2021-04-13,32149.99945342686,31928.309862617833,32108.195813682498,31960.60995829677,475770000.0,32108.195813682498
2021-04-12,31942.9652570659,31660.050915881176,31814.78700975214,31738.771280261357,388720000.0,31814.78700975214
2021-04-09,,,,,493940000.0,
2021-04-08,32290.552016240406,31874.944853012545,31934.940324982847,32265.207355092276,628190000.0,31934.940324982847
2021-04-07,32125.61221034934,31861.12633410973,32013.655427989597,32044.37259799327,481230000.0,32013.655427989597
2021-04-06,32236.262034909512,32017.76435875463,32038.99547907227,32220.540556553493,611390000.0,32038.99547907227
2021-04-01,31739.367842294356,31606.06592532224,31691.19962574266,31692.318721015934,686740000.0,31691.19962574266
2021-03-31,31623.52883131969,31434.811960492312,31450.833541943535,31489.16335759698,622800000.0,31450.833541943535
2021-03-30,31509.225824148903,31233.93215356137,31429.75151221155,31321.612988342233,618890000.0,31429.75151221155
2021-03-29,31388.449037704344,31195.110250922615,31312.702608910404,31318.42331821792,540800000.0,31312.702608910404
2021-03-26,31320.05365736068,31137.92821031004,31282.509788935367,31269.096217374383,658550000.0,31282.509788935367
2021-03-25,31216.273439734792,30884.172605980926,31161.2717863375,31077.15091566695,674670000.0,31161.2717863375
2021-03-24,31221.850110288142,30891.934647270256,31212.638431052284,30938.265368157026,590880000.0,31212.638431052284
2021-03-23,31461.09185779412,31229.9013028239,31345.9858346062,31457.82220712509,615980000.0,31345.9858346062
2021-03-22,31414.850586979624,31110.904212637983,31383.52668977247,31163.712785926524,600580000.0,31383.52668977247
2021-03-19,31585.126225667358,31139.991844820062,31394.791917864437,31139.991844820062,1410000000.0,31394.791917864437
2021-03-18,31871.772291100195,31605.095238042184,31726.181358965623,31841.695481251816,762290000.0,31726.181358965623
2021-03-17,31542.46602529186,31342.423173303654,31444.444075686028,31465.15293827881,624540000.0,31444.444075686028
2021-03-16,31565.019679470428,31402.507155555744,31505.044961427793,31471.748200088554,709040000.0,31505.044961427793
2021-03-15,31751.511433433217,31295.475491301335,31391.684950189854,31484.15405873282,743690000.0,31391.684950189854
2021-03-12,31557.785665647727,31350.52208682132,31457.474024935364,31447.357759579732,745190000.0,31457.474024935364
2021-03-11,31433.964556390758,31164.304456417027,31323.576962504732,31164.304456417027,996080000.0,31323.576962504732
2021-03-10,31000.387019945138,30727.520441047298,30969.73801378656,30790.543649751486,775850000.0,30969.73801378656
2021-03-09,30747.878048774426,30415.982728431252,30683.19140906463,30481.8071324159,800280000.0,30683.19140906463
2021-03-08,30704.18455682067,29891.26194614677,30650.137593942196,30019.59366890389,816950000.0,30650.137593942196
2021-03-05,30259.041937365688,29756.42099819484,29869.51609498908,29862.072163750352,773550000.0,29869.51609498908
2021-03-04,30365.581236429174,29886.169785433187,30243.544191353732,30076.112305871535,609980000.0,30243.544191353732
2021-03-03,30693.257856877975,29999.588244878672,30279.306403836876,30532.025627080548,766350000.0,30279.306403836876
2021-03-02,30606.29031366351,30275.5841232766,30275.5841232766,30409.905644960607,566330000.0,30275.5841232766
2021-03-01,30606.859586393515,30365.745412827524,30603.365703713986,30395.61871421549,608560000.0,30603.365703713986
2021-02-26,30463.421026248834,30011.06555922281,30226.754930405918,30069.630142388953,699170000.0,30226.754930405918
2021-02-25,30832.667216954298,30527.60393321581,30535.284069348872,30806.96127794793,862150000.0,30535.284069348872
2021-02-24,30583.15723001881,30275.46492129239,30542.36247960828,30309.70966560483,1090000000.0,30542.36247960828
2021-02-23,30717.305298060208,30004.501334872686,30389.87245988551,30627.392668968685,704420000.0,30389.87245988551
2021-02-22,30456.739606620184,30204.28098462986,30412.52690976746,30387.655751993214,531770000.0,30412.52690976746
2021-02-19,30526.71019396807,30099.019757911454,30467.786374491,30216.008872099967,624660000.0,30467.786374491
2021-02-18,30567.172681966727,30039.000217098263,30087.589818841338,30465.55981286158,642860000.0,30087.589818841338
2021-02-17,30904.613474463582,30487.035854464517,30553.62915787396,30830.426091783913,630570000.0,30553.62915787396
2021-02-16,31263.979980930922,30981.445378576147,30993.310667184145,31254.23782678755,757230000.0,30993.310667184145
2021-02-15,31245.61688566716,31133.560254750708,31193.479762173905,31232.476536477043,640790000.0,31193.479762173905
2021-02-12,30973.699229298847,30534.065596035245,30973.699229298847,30826.362093175154,516630000.0,30973.699229298847
2021-02-11,30892.594385779907,30743.8065048421,30819.0428695656,30779.176202322877,588120000.0,30819.0428695656
2021-02-10,30896.466736037088,30581.092410631645,30737.985713824197,30889.60682026984,749700000.0,30737.985713824197
2021-02-09,30806.084517155443,30515.291531988856,30577.138529165633,30806.084517155443,680800000.0,30577.138529165633
2021-02-08,30818.979651452577,30458.60083306318,30722.926828309806,30508.880365297853,979730000.0,30722.926828309806
2021-02-05,30282.737017262843,29888.68449594401,30054.471602456542,29944.03063190622,986030000.0,30054.471602456542
2021-02-04,30107.298047459768,29514.07790549965,30022.182439506738,29617.076461643148,749510000.0,30022.182439506738
2021-02-03,29825.060338046445,29383.564126671008,29566.85873340615,29449.104740074366,1050000000.0,29566.85873340615
2021-02-02,29147.890638785226,28895.570424810165,29036.73795448282,28895.570424810165,929650000.0,29036.73795448282
2021-02-01,28940.27850855275,28609.32144405375,28866.05625238516,28747.472801294796,550080000.0,28866.05625238516
2021-01-29,28785.900333697307,28462.416541490024,28519.404956288025,28519.938237923732,577380000.0,28519.404956288025
2021-01-28,28948.38426028694,28136.751278012776,28911.028007646368,28362.305087297245,549410000.0,28911.028007646368
2021-01-27,29159.244303946372,28426.78883726339,28735.69238238706,29081.960643446477,589280000.0,28735.69238238706
2021-01-26,29185.6430014562,28677.140635413165,29120.18691043492,28750.054518211597,567360000.0,29120.18691043492
2021-01-25,29475.605709175066,28754.310408698693,28830.527656035225,29465.930998711625,654690000.0,28830.527656035225
2021-01-22,29480.998610013186,29067.41761208535,29270.132402562307,29480.998610013186,595230000.0,29270.132402562307
2021-01-21,30083.512053715673,29567.773865337764,29572.559539656715,30022.715816418164,595500000.0,29572.559539656715
2021-01-20,29926.206823144166,29728.34327060182,29903.664944796245,29802.924477155208,531110000.0,29903.664944796245
2021-01-19,29757.282283093984,29487.765377830456,29502.221899411405,29745.615616554973,673400000.0,29502.221899411405
2021-01-18,29567.709195603773,29269.11994733459,29551.562060603203,29283.92752180821,426710000.0,29551.562060603203
2021-01-15,30084.87584454759,29469.475353346694,29643.882367863553,29963.970821594707,554570000.0,29643.882367863553
2021-01-14,30288.105073381786,29997.38505402296,29997.38505402296,30139.771334683704,547680000.0,29997.38505402296
2021-01-13,30341.91051249625,30039.899092890173,30258.963284263093,30090.920062390673,503330000.0,30258.963284263093
2021-01-12,30254.183061275246,29902.89688373303,30007.162736408867,30210.197804787196,686980000.0,30007.162736408867
2021-01-11,30266.23301374851,29896.00390099992,30184.244222379806,30144.090674882802,509520000.0,30184.244222379806
2021-01-08,30718.8619253727,30349.04966985872,30466.07016589606,30637.98083378481,606030000.0,30466.07016589606
2021-01-07,30707.775180087236,30418.93153927691,30562.70545149397,30669.332627593147,737090000.0,30562.70545149397
2021-01-06,30516.795657268052,29785.298353681887,30454.937578577374,29962.95121320257,876890000.0,30454.937578577374
2021-01-05,29817.512965620677,29518.586200362657,29640.563120519586,29672.110988077246,592180000.0,29640.563120519586
2021-01-04,30005.85556314735,29659.075049785664,29778.249841673976,29863.34319122745,598960000.0,29778.249841673976
2020-12-30,29801.28229862006,29655.48444465608,29655.48444465608,29750.040461047378,356860000.0,29655.48444465608
2020-12-29,29796.822793621188,29558.979002144923,29627.259165532036,29786.59177021356,322980000.0,29627.259165532036
2020-12-28,29697.80269487816,29566.817618037323,29608.90078473013,29631.870773046794,507040000.0,29608.90078473013
2020-12-23,29385.82964666504,29096.433248677986,29356.703551108167,29151.931256697233,406120000.0,29356.703551108167
2020-12-22,29115.051214927476,28667.57202043625,29108.210784230676,28667.57202043625,411160000.0,29108.210784230676
2020-12-21,28777.85023149763,28073.737048706826,28512.161664709798,28590.503693254115,923850000.0,28512.161664709798
2020-12-18,29558.97162734686,29267.695321612773,29341.136730910184,29281.4173014097,814580000.0,29341.136730910184
2020-12-17,29395.022473474222,29232.19461015203,29245.00417458511,29308.198025788297,579280000.0,29245.00417458511
2020-12-16,29326.00662334149,28971.587208818157,29084.318349754507,29078.10750198971,595530000.0,29084.318349754507
2020-12-15,29027.140706928236,28706.093957184472,28991.53229008501,28743.415368492002,474980000.0,28991.53229008501
2020-12-14,29051.44661235332,28758.43703297861,28758.43703297861,28868.656877238824,545060000.0,28758.43703297861
2020-12-11,28958.188630838144,28534.996444930428,28688.233136805873,28906.490374592006,554720000.0,28688.233136805873
2020-12-10,29014.57931947895,28605.701431955706,28813.371442300668,28951.588619545902,616650000.0,28813.371442300668
2020-12-09,29308.756738320015,28939.809171983405,28946.02208235403,29245.1258785008,679210000.0,28946.02208235403
2020-12-08,29097.388923247225,28850.850257953705,29048.330720798505,29049.48146875718,593120000.0,29048.330720798505
2020-12-07,29162.027107805163,28933.830395336765,29111.735587565523,29136.560131660674,722390000.0,29111.735587565523
2020-12-04,29270.301500480007,29079.845552459275,29253.030385239555,29079.845552459275,703900000.0,29253.030385239555
2020-12-03,29021.648686977085,28851.850395783647,28978.932592888326,29010.212500698075,650880000.0,28978.932592888326
2020-12-02,28946.14887999833,28628.2667192673,28852.41548030391,28924.43914759455,778480000.0,28852.41548030391
2020-12-01,28812.24851641467,28570.32169764047,28692.150623650374,28773.139103224228,1060000000.0,28692.150623650374
2020-11-30,29048.688071250428,28686.85068977899,28686.85068977899,28892.91543245121,942640000.0,28686.85068977899
2020-11-27,28957.767086805325,28701.62081765258,28920.875160433123,28707.531152110143,790990000.0,28920.875160433123
2020-11-26,28979.89751074595,28752.726108174706,28752.726108174706,28979.89751074595,790070000.0,28752.726108174706
2020-11-25,28872.02108758506,28514.803437239392,28826.275521808046,28795.857814699288,1060000000.0,28826.275521808046
2020-11-24,28495.39356156604,28275.414875520946,28493.842164103222,28303.399243495354,1480000000.0,28493.842164103222
2020-11-23,28376.97367389977,27998.231291439835,27998.231291439835,28217.488207839004,1170000000.0,27998.231291439835
2020-11-20,28085.070178391674,27744.78705154952,28009.350181447197,27771.166232431446,1200000000.0,28009.350181447197
2020-11-19,27915.988714192816,27600.403140944843,27733.155941494584,27672.567113113382,1720000000.0,27733.155941494584
2020-11-18,27908.47211504317,27552.50290962398,27874.61322111661,27614.71595788988,1330000000.0,27874.61322111661
2020-11-17,27698.28453271558,27406.139034817694,27626.250281102693,27476.48924564542,1060000000.0,27626.250281102693
2020-11-16,27582.526449589554,27055.86277288054,27451.411334716355,27203.217730783024,926750000.0,27451.411334716355
2020-11-13,26894.362513833647,26585.408689786018,26821.157867539725,26585.408689786018,593860000.0,26821.157867539725
2020-11-12,26833.26799712311,26528.53525765743,26660.427470084276,26675.70651612908,797330000.0,26660.427470084276
2020-11-11,27033.944014635756,26743.863523951823,26966.600523928577,26888.927406882667,837810000.0,26966.600523928577
2020-11-10,26860.21313415395,26451.863041764278,26778.190661503704,26674.677946199456,1170000000.0,26778.190661503704
2020-11-09,27015.769230422204,25830.33345060927,26789.35010450218,25879.439689233273,1590000000.0,26789.35010450218
2020-11-06,25481.115897149233,25065.2922095559,25307.090841773686,25316.899397794445,645970000.0,25307.090841773686
2020-11-05,25246.878649367947,24855.734485245943,25179.345329772106,24858.51513096245,746670000.0,25179.345329772106
2020-11-04,24799.549198321078,23812.464075933425,24763.227476944372,23917.653568897113,788630000.0,24763.227476944372
2020-11-03,24054.40650292843,23502.27005612996,24054.40650292843,23523.22709394362,1050000000.0,24054.40650292843
2020-11-02,23366.330471831174,22636.11336232365,23359.100714728338,22848.55878521025,741130000.0,23359.100714728338
2020-10-30,22913.682715503688,22544.83446919073,22877.034968395114,22561.23135795441,647590000.0,22877.034968395114
2020-10-29,23178.580097322883,22633.194969327586,22922.82324479214,23038.629910022308,795550000.0,22922.82324479214
2020-10-28,23628.648009437286,22957.63690891678,23027.30459930836,23578.0588019185,989970000.0,23027.30459930836
2020-10-27,24489.973721805996,24045.324581464218,24056.531742682335,24489.973721805996,736390000.0,24056.531742682335
2020-10-26,24825.257772323526,24472.066395477395,24498.97429634014,24523.690228176198,1090000000.0,24498.97429634014
2020-10-23,,,,,665980000.0,
2020-10-22,24748.493720524795,24372.14975947718,24638.80303724956,24676.859229712885,553790000.0,24638.80303724956
2020-10-21,25285.728579166112,24754.517088859888,24758.179962367678,25285.728579166112,674310000.0,24758.179962367678
2020-10-20,25284.212304567245,24887.723394551278,25176.832848897866,24980.067123862194,630380000.0,25176.832848897866
2020-10-19,25176.992648098993,24837.75525984455,24909.71006962036,25043.463163029264,959890000.0,24909.71006962036
2020-10-16,,,,,681240000.0,
2020-10-15,24846.824483622015,24301.915902543074,24429.734398369048,24846.824483622015,937980000.0,24429.734398369048
2020-10-14,25339.16692939611,25074.10526562777,25198.579726163025,25154.128755965277,1390000000.0,25198.579726163025
2020-10-13,25336.5201998771,25037.14135196718,25127.59143297793,25324.64884691048,911820000.0,25127.59143297793
2020-10-12,25527.224210165565,25283.58720371463,25474.358796379183,25383.847158112814,594490000.0,25474.358796379183
2020-10-09,,,,,537210000.0,
2020-10-08,25282.948635026223,25089.863873542217,25217.877105316515,25162.80752863633,552290000.0,25217.877105316515
2020-10-07,25079.6778470168,24949.917902073594,25043.2692798948,25001.577116574426,685680000.0,25043.2692798948
2020-10-06,25071.08305009607,24684.961637475226,24961.817357304015,24841.095727658907,722380000.0,24961.817357304015
2020-10-05,24878.75029377991,24682.25264995014,24874.59935033467,24820.51916101682,636510000.0,24874.59935033467
2020-10-02,,,,,645160000.0,
2020-10-01,24787.69837554994,24438.756007542375,24551.57796604391,24679.926744151842,720830000.0,24551.57796604391
2020-09-30,24606.437281552964,24284.521244669097,24449.108484449884,24298.088317654732,610690000.0,24449.108484449884
2020-09-29,24730.414664976874,24444.29611254307,24528.80365232499,24612.3835700918,447860000.0,24528.80365232499
2020-09-28,24537.822239431982,24208.023694694457,24515.457275616962,24258.00909685022,691950000.0,24515.457275616962
2020-09-25,,,,,648600000.0,
2020-09-24,24425.89801563973,23902.306397511336,24194.989606173513,23914.504935901314,704650000.0,24194.989606173513
2020-09-23,24557.488712929768,24212.60564209597,24214.91403395673,24366.719945163783,1060000000.0,24214.91403395673
2020-09-22,24479.95012616709,24139.95081885921,24241.848748247292,24310.21391080009,745330000.0,24241.848748247292
2020-09-21,25037.37450812993,24230.26618621876,24247.518075114607,25014.391602936485,912520000.0,24247.518075114607
2020-09-18,,,,,1050000000.0,
2020-09-17,25649.755472609097,25447.009058561434,25563.80862317585,25460.598945010282,1080000000.0,25563.80862317585
2020-09-16,25826.26533873324,25548.884284724205,25742.260191440375,25766.055944839616,1060000000.0,25742.260191440375
2020-09-15,25923.31913975252,25532.382485751164,25829.700909332998,25685.945284003832,1200000000.0,25829.700909332998
2020-09-14,25906.28706919342,25614.807346952235,25693.980247560994,25881.039578999294,880720000.0,25693.980247560994
2020-09-11,,,,,600830000.0,
2020-09-10,25798.111087701807,25468.033393509562,25617.06793614252,25595.251946682205,1160000000.0,25617.06793614252
2020-09-09,25556.599677546612,25029.90546444967,25532.10144858568,25029.90546444967,1040000000.0,25532.10144858568
2020-09-08,25478.13037319761,24739.994794808415,24968.92605197881,25478.13037319761,1680000000.0,24968.92605197881
2020-09-07,25527.059962064133,25187.1498068546,25504.46863918981,25242.345456514577,1330000000.0,25504.46863918981
2020-09-04,,,,,1830000000.0,
2020-09-03,26035.55561700029,25219.11960541429,25319.260501711902,25868.981690538825,1420000000.0,25319.260501711902
2020-09-02,25904.616383559383,25469.083794498252,25695.522355368863,25508.263008687503,1150000000.0,25695.522355368863
2020-09-01,25877.441387040668,25340.097876970245,25527.363884673574,25761.881591633777,2500000000.0,25527.363884673574
2020-08-31,26164.16211386673,25611.457316159172,25623.92164866029,26032.164355119272,1900000000.0,25623.92164866029
2020-08-28,,,,,1680000000.0,
2020-08-27,25953.642664460345,25609.596814059438,25609.596814059438,25953.642664460345,1250000000.0,25609.596814059438
2020-08-26,26012.44705732839,25773.283150750693,26012.44705732839,25812.93260651807,419030000.0,26012.44705732839
2020-08-25,26284.690769953446,25862.40543777757,25862.40543777757,26148.48153007754,434450000.0,25862.40543777757
2020-08-24,25916.883127733345,25627.99948927781,25891.35974580309,25644.417487266215,377140000.0,25891.35974580309
2020-08-21,,,,,373420000.0,
2020-08-20,25834.84978077564,25585.360342771302,25648.456995805525,25725.71893056158,335490000.0,25648.456995805525
2020-08-19,25940.34510271882,25552.363874362385,25940.34510271882,25668.70257841762,304020000.0,25940.34510271882
2020-08-18,26301.063055373917,25756.33622473566,25911.431394689058,25916.903514544123,362600000.0,25911.431394689058
2020-08-17,26099.58408655104,25763.170787936586,25881.03301964773,26069.002139084674,374850000.0,25881.03301964773
2020-08-14,,,,,457550000.0,
2020-08-13,26389.70936717177,26143.156855690442,26143.156855690442,26274.084333630206,434380000.0,26143.156855690442
2020-08-12,26314.719551496855,25940.113028057036,26294.24551174332,25967.95819387391,497840000.0,26294.24551174332
2020-08-11,26001.220819406477,25469.097909887743,25892.45831907541,25469.097909887743,640060000.0,25892.45831907541
2020-08-10,25256.083405975744,24987.945601249925,25239.439236517628,25124.045139237838,373200000.0,25239.439236517628
2020-08-07,,,,,460750000.0,
2020-08-06,25732.54133453241,25148.063905149047,25303.64585148278,25572.6363478578,791330000.0,25303.64585148278
2020-08-05,25788.509391774467,25478.165793549375,25613.124119461787,25638.41322249631,683370000.0,25613.124119461787
2020-08-04,25376.380503819986,25031.523181081564,25336.361599783428,25225.82813439754,706080000.0,25336.361599783428
2020-08-03,24947.25382685597,24379.179469851697,24926.773882858113,24634.231822385587,513620000.0,24926.773882858113
2020-07-31,,,,,609520000.0,
2020-07-30,25840.60317782274,24797.174467994046,24937.278944198857,25793.185393061955,727070000.0,24937.278944198857
2020-07-29,25584.914022466306,25311.221617356416,25520.803450044965,25492.760229614385,462340000.0,25520.803450044965
2020-07-28,25639.142636825673,25133.066450785253,25381.22366545683,25523.7476569961,432300000.0,25381.22366545683
2020-07-27,25818.05899077923,25503.736957255358,25632.022057244507,25676.203916451777,488800000.0,25632.022057244507
2020-07-24,,,,,526550000.0,
2020-07-23,26080.38404388167,25706.966909770526,25813.94079531103,26059.951741841305,491810000.0,25813.94079531103
2020-07-22,26143.115730078956,25802.567384333965,25924.66363194726,26027.15090289725,557650000.0,25924.66363194726
2020-07-21,26485.790576009123,25967.543738175147,25987.555272574726,26193.472231442574,848290000.0,25987.555272574726
2020-07-20,25752.401305026895,25235.00699720711,25690.29519583408,25359.562976344736,654920000.0,25690.29519583408
2020-07-17,,,,,540990000.0,
2020-07-16,25276.498414845075,25019.446691060795,25244.7485852853,25058.726709834427,716430000.0,25244.7485852853
2020-07-15,25291.366314398925,24854.25907381263,25202.734643805445,24919.78234542618,742570000.0,25202.734643805445
2020-07-14,24735.157164639797,24480.173542714845,24711.45712961169,24639.010561295145,544590000.0,24711.45712961169
2020-07-13,24800.800813440706,24423.82401211397,24736.971051973702,24800.800813440706,552170000.0,24736.971051973702
2020-07-10,,,,,412470000.0,
